Order ID,Customer ID,Product ID,Order Date,Category,Sub-Category,Quantity,Sales Amount,Discount,Profit,Tax Amount,Region,State,City,Payment Mode
0609eaa8,45929de6,2036,2023-07-02 20:00:00,Electronics,Accessories,2,1837.7,1.43,118.14,128.64,West,Illinois,Miami,PayPal
fde9696a,c43abe10,2469,2023-07-02 21:00:00,Home Decor,Curtains,2,57.29,15.86,137.74,4.01,East,New York,Dallas,Debit Card
a7dc6cd6,7a7c5b22,2270,2023-07-02 22:00:00,Electronics,Laptops,5,1290.09,20.3,421.06,90.31,East,Texas,Chicago,Debit Card
2f4cf9d9,af29425e,2234,2023-07-02 23:00:00,Electronics,Accessories,1,923.12,15.62,482.43,64.62,North,Florida,Los Angeles,Credit Card
954da2b3,3bccc6fb,2190,2023-07-03 00:00:00,Electronics,Accessories,4,1565.16,8.26,203.32,109.56,West,Texas,Miami,Debit Card
ddb7bfeb,ab0c7afd,2165,2023-07-03 01:00:00,Electronics,Tablets,5,776.92,13.45,463.87,54.38,South,California,Dallas,PayPal
21eaf4fc,b5b3d8a6,2187,2023-07-03 02:00:00,Electronics,Laptops,2,997.84,12.11,105.78,69.85,South,Illinois,Dallas,Credit Card
b1eb224a,e27b9d3f,2189,2023-07-03 03:00:00,Home Decor,Wall Art,2,1364.31,9.24,304.87,95.5,North,Florida,Miami,Credit Card
03f3c12f,9c6809aa,2167,2023-07-03 04:00:00,Clothing,Kids,1,1960.23,14.17,254.67,137.22,South,Illinois,Houston,Debit Card
9cfb7d24,6a404aab,2284,2023-07-03 05:00:00,Furniture,Tables,5,1491.2,18.95,120.23,104.38,West,California,Los Angeles,Debit Card
a2f1e9c1,db50f2b5,2057,2023-07-03 06:00:00,Electronics,Tablets,1,1632.02,27.97,394.91,114.24,West,New York,Dallas,PayPal
55d070bc,9ac47b72,2207,2023-07-03 07:00:00,Furniture,Beds,3,625.81,7.22,285.39,43.81,South,Florida,Miami,Bank Transfer
28698f25,7aefe581,2024,2023-07-03 08:00:00,Home Decor,Vases,1,1798.15,14.35,163.13,125.87,North,California,Houston,Credit Card
b38f0e7a,3663bf30,2153,2023-07-03 09:00:00,Electronics,Tablets,2,1003.35,11.24,62.03,70.23,West,Illinois,Chicago,Credit Card
64bff7b7,fd6efe80,2161,2023-07-03 10:00:00,Sports,Gym,2,1640.49,11.81,247.61,114.83,West,Illinois,Houston,PayPal
2016af39,4da50414,2158,2023-07-03 11:00:00,Sports,Outdoor,5,1993.07,10.98,367.72,139.51,West,Texas,Dallas,Bank Transfer
4eee545e,484e6211,2321,2023-07-03 12:00:00,Furniture,Tables,5,1166.92,29.05,228.62,81.68,West,Illinois,Houston,Debit Card
d19fd827,64f2ffac,2398,2023-07-03 13:00:00,Clothing,Accessories,2,62.34,17.85,25.43,4.36,West,Texas,Chicago,Bank Transfer
517230bf,1905128c,2459,2023-07-03 14:00:00,Clothing,Kids,5,363.64,28.84,307.15,25.45,North,Florida,Houston,Credit Card
3e781bff,bbe31c9f,2146,2023-07-03 15:00:00,Home Decor,Curtains,1,822.21,14.93,416.59,57.55,North,New York,Dallas,Bank Transfer
486bae3c,d83a651a,2122,2023-07-03 16:00:00,Furniture,Beds,5,1994.28,21.91,438.13,139.6,North,California,Chicago,Debit Card
d56f83a4,2dad56fc,2076,2023-07-03 17:00:00,Electronics,Tablets,4,1073.92,28.01,417.36,75.17,West,Illinois,Dallas,PayPal
67c7f4be,69d72a41,2063,2023-07-03 18:00:00,Home Decor,Curtains,5,390.25,10.32,486.95,27.32,West,Florida,Chicago,Debit Card
ecfc3044,96617e2f,2139,2023-07-03 19:00:00,Clothing,Men,3,1591.08,8.35,19.73,111.38,East,Texas,Miami,Debit Card
c3e3962b,016dbbea,2073,2023-07-03 20:00:00,Clothing,Accessories,2,892.94,25.88,479.94,62.51,North,Texas,Dallas,Credit Card
213150d7,f1526602,2184,2023-07-03 21:00:00,Clothing,Men,5,41.32,29.67,318.39,2.89,East,California,Miami,Debit Card
7eb5e6d9,fe7e2584,2129,2023-07-03 22:00:00,Electronics,Smartphones,1,130.4,21.51,188.91,9.13,East,Illinois,Chicago,Debit Card
6abce19b,9c6809aa,2476,2023-07-03 23:00:00,Home Decor,Wall Art,3,1826.0,17.98,84.26,127.82,South,California,Dallas,Bank Transfer
bb12cd49,03121db1,2171,2023-07-04 00:00:00,Sports,Gym,5,1880.59,27.94,255.51,131.64,North,California,Dallas,Credit Card
e64d7e4b,935adf9b,2395,2023-07-04 01:00:00,Home Decor,Lighting,5,1323.36,0.13,386.59,92.64,South,Florida,Miami,Credit Card
679a69d7,d8cb1df9,2064,2023-07-04 02:00:00,Clothing,Accessories,1,486.13,10.8,67.85,34.03,West,New York,Los Angeles,Bank Transfer
1ce00d37,399dc350,2222,2023-07-04 03:00:00,Clothing,Accessories,2,429.63,22.62,52.76,30.07,East,Texas,Houston,Credit Card
689074b3,39a17f33,2390,2023-07-04 04:00:00,Clothing,Accessories,5,981.06,29.48,284.22,68.67,West,Texas,Dallas,Debit Card
64a23b04,59989d55,2024,2023-07-04 05:00:00,Electronics,Tablets,4,1682.81,5.26,426.99,117.8,West,New York,Chicago,Debit Card
3041ebc8,ac66fbef,2275,2023-07-04 06:00:00,Electronics,Smartphones,3,1958.51,8.97,495.15,137.1,West,New York,Miami,Debit Card
1d32c50d,efa7ef55,2262,2023-07-04 07:00:00,Home Decor,Wall Art,2,1953.73,28.6,137.37,136.76,North,Texas,Dallas,Bank Transfer
16d94d88,54b41a51,2349,2023-07-04 08:00:00,Furniture,Tables,4,505.08,10.8,295.65,35.36,East,New York,Miami,Credit Card
64f93409,c078d6ab,2445,2023-07-04 09:00:00,Sports,Gym,5,374.25,21.3,403.08,26.2,North,Illinois,Chicago,Credit Card
dc0108d3,7dc9c74e,2341,2023-07-04 10:00:00,Electronics,Accessories,3,300.8,0.03,208.61,21.06,South,New York,Los Angeles,Bank Transfer
5993836a,1c65a5fc,2263,2023-07-04 11:00:00,Furniture,Tables,5,1931.75,23.19,199.4,135.22,West,Florida,Chicago,Credit Card
bd349514,5e7ef227,2374,2023-07-04 12:00:00,Home Decor,Wall Art,4,1354.4,3.69,282.61,94.81,West,New York,Houston,PayPal
9ba8ea69,aff2426a,2170,2023-07-04 13:00:00,Furniture,Sofas,2,1955.59,18.62,148.43,136.89,South,Florida,Houston,Credit Card
477550d7,e27a05fd,2131,2023-07-04 14:00:00,Furniture,Tables,2,44.8,2.69,425.5,3.14,West,Texas,Miami,Bank Transfer
55464b81,6568d514,2473,2023-07-04 15:00:00,Electronics,Tablets,2,749.48,22.77,216.62,52.46,East,Texas,Los Angeles,PayPal
f60cdec7,357b1f17,2059,2023-07-04 16:00:00,Electronics,Smartphones,5,813.42,25.52,155.83,56.94,South,Illinois,Houston,Debit Card
c26efca9,cc848f17,2235,2023-07-04 17:00:00,Furniture,Beds,2,1481.67,2.0,253.02,103.72,South,Illinois,Houston,PayPal
fffd5a79,071abcfb,2333,2023-07-04 18:00:00,Home Decor,Curtains,5,393.74,26.51,499.07,27.56,South,Texas,Dallas,Debit Card
87ec7251,340781d9,2415,2023-07-04 19:00:00,Home Decor,Curtains,5,479.8,10.7,169.71,33.59,East,New York,Miami,PayPal
c4292ff0,8c550d3e,2186,2023-07-04 20:00:00,Clothing,Women,1,1861.93,27.1,491.85,130.34,North,New York,Houston,Bank Transfer
8e549eb8,3d1d535f,2373,2023-07-04 21:00:00,Electronics,Accessories,4,790.07,10.11,39.55,55.3,West,New York,Dallas,PayPal
e77caa05,993d0736,2171,2023-07-04 22:00:00,Clothing,Men,1,1982.56,22.68,465.36,138.78,West,Texas,Los Angeles,PayPal
1f1533fe,ef4f9694,2409,2023-07-04 23:00:00,Electronics,Accessories,5,593.57,22.81,94.3,41.55,East,Illinois,Chicago,Credit Card
61c33978,8c564bf3,2168,2023-07-05 00:00:00,Electronics,Smartphones,1,1885.36,2.58,170.47,131.98,North,California,Miami,Debit Card
31b6b95d,88dda51c,2034,2023-07-05 01:00:00,Furniture,Tables,4,1648.09,3.95,158.65,115.37,East,Texas,Houston,PayPal
9c379119,ddc72f5b,2121,2023-07-05 02:00:00,Electronics,Accessories,4,1419.15,26.91,222.72,99.34,West,Florida,Los Angeles,Debit Card
ce22c333,fafedae3,2395,2023-07-05 03:00:00,Electronics,Tablets,1,806.83,5.79,224.64,56.48,East,Texas,Dallas,Debit Card
99f0725b,1905128c,2471,2023-07-05 04:00:00,Home Decor,Lighting,1,1479.91,25.43,272.66,103.59,North,California,Dallas,Debit Card
5031a5b6,cf4a0adb,2421,2023-07-05 05:00:00,Clothing,Women,1,1327.78,26.49,281.26,92.94,North,New York,Dallas,Credit Card
0eba2bbf,4578f6fd,2277,2023-07-05 06:00:00,Furniture,Chairs,2,65.75,27.34,126.75,4.6,East,Illinois,Houston,Credit Card
4ca82e42,5cb5c34c,2252,2023-07-05 07:00:00,Sports,Footwear,5,1968.09,24.91,335.37,137.77,West,Illinois,Los Angeles,Bank Transfer
2b1af289,73abb585,2439,2023-07-05 08:00:00,Clothing,Women,2,1207.87,5.18,213.75,84.55,South,New York,Dallas,Credit Card
9be3d815,8f249bae,2271,2023-07-05 09:00:00,Furniture,Sofas,2,1886.5,25.77,146.56,132.06,West,Florida,Chicago,Credit Card
22ea7291,fd6efe80,2188,2023-07-05 10:00:00,Electronics,Smartphones,1,1183.72,27.6,17.07,82.86,South,Texas,Chicago,PayPal
0e0798ce,7f8e8118,2253,2023-07-05 11:00:00,Clothing,Women,2,486.2,12.76,463.12,34.03,West,Florida,Houston,Bank Transfer
e19a86e9,d0af2118,2001,2023-07-05 12:00:00,Sports,Footwear,1,1457.07,10.19,249.32,101.99,East,Texas,Dallas,Credit Card
fa42a5d5,a8061dbd,2467,2023-07-05 13:00:00,Clothing,Kids,2,1366.33,26.71,299.62,95.64,West,California,Chicago,PayPal
d89c8c2c,9ccede0f,2121,2023-07-05 14:00:00,Home Decor,Lighting,4,539.67,20.6,376.21,37.78,East,Illinois,Dallas,Credit Card
db83c266,b5b3d8a6,2058,2023-07-05 15:00:00,Sports,Footwear,1,169.08,2.29,375.26,11.84,North,Texas,Miami,Credit Card
bde66e37,4214c1a0,2126,2023-07-05 16:00:00,Electronics,Laptops,5,546.36,17.57,221.64,38.25,West,Texas,Los Angeles,Debit Card
fbc02647,9ae36387,2145,2023-07-05 17:00:00,Furniture,Tables,4,1545.68,13.93,318.2,108.2,East,Florida,Houston,Debit Card
f2f1f87d,65fe9409,2437,2023-07-05 18:00:00,Electronics,Laptops,4,776.29,14.42,141.95,54.34,West,California,Chicago,PayPal
32376feb,c5ec96aa,2226,2023-07-05 19:00:00,Sports,Outdoor,2,1554.12,0.86,322.71,108.79,East,Illinois,Dallas,PayPal
c8430e0d,299170c4,2366,2023-07-05 20:00:00,Electronics,Smartphones,5,739.74,29.27,403.66,51.78,South,Texas,Chicago,Credit Card
62524900,a0de4afa,2427,2023-07-05 21:00:00,Furniture,Beds,2,1520.81,23.01,434.51,106.46,West,New York,Los Angeles,Bank Transfer
e3c682c3,85206be0,2023,2023-07-05 22:00:00,Electronics,Accessories,5,896.0,26.84,140.91,62.72,North,Illinois,Houston,PayPal
56417c22,e0b33ff4,2217,2023-07-05 23:00:00,Home Decor,Vases,2,1481.15,24.73,273.86,103.68,North,California,Dallas,PayPal
4ab93ece,1a2a0af5,2416,2023-07-06 00:00:00,Furniture,Sofas,2,1204.63,15.05,395.5,84.32,West,California,Los Angeles,Credit Card
1a8f2577,c4822beb,2314,2023-07-06 01:00:00,Sports,Footwear,2,932.08,24.81,375.26,65.25,West,Illinois,Dallas,Bank Transfer
23762079,d8cb1df9,2225,2023-07-06 02:00:00,Sports,Gym,2,792.88,14.72,57.21,55.5,East,Florida,Houston,Bank Transfer
d85f1893,56036ae9,2325,2023-07-06 03:00:00,Electronics,Tablets,3,1594.35,18.37,234.05,111.6,West,Illinois,Houston,Credit Card
5ea89ae0,ad6be256,2306,2023-07-06 04:00:00,Home Decor,Curtains,2,166.45,6.77,261.61,11.65,South,California,Chicago,Credit Card
88aebb85,e27b9d3f,2086,2023-07-06 05:00:00,Clothing,Women,1,1829.85,15.42,481.69,128.09,North,Illinois,Chicago,Credit Card
69eec8eb,12e2346a,2493,2023-07-06 06:00:00,Clothing,Kids,5,1367.9,4.93,431.2,95.75,East,Florida,Chicago,PayPal
20eb61fc,57a0f234,2169,2023-07-06 07:00:00,Furniture,Beds,4,1640.57,15.54,478.15,114.84,East,New York,Houston,Credit Card
5d2894a2,74fa1889,2407,2023-07-06 08:00:00,Home Decor,Vases,2,1351.24,20.85,283.43,94.59,East,Texas,Dallas,PayPal
2e613e76,4d3cfedb,2069,2023-07-06 09:00:00,Clothing,Accessories,5,831.91,4.27,159.57,58.23,South,Florida,Los Angeles,Credit Card
ad8a6f74,68a5a02b,2341,2023-07-06 10:00:00,Furniture,Tables,3,1766.04,29.61,302.08,123.62,North,California,Houston,PayPal
6b72d06c,6de7f5a5,2001,2023-07-06 11:00:00,Furniture,Beds,1,1436.4,4.66,257.66,100.55,East,Texas,Chicago,PayPal
68555bb1,39a17f33,2291,2023-07-06 12:00:00,Electronics,Smartphones,5,1406.61,13.31,483.17,98.46,West,Illinois,Miami,Debit Card
f7109ca4,c60502ac,2336,2023-07-06 13:00:00,Electronics,Accessories,2,1664.84,25.56,309.1,116.54,West,Illinois,Houston,Bank Transfer
63e2451f,c274b13f,2339,2023-07-06 14:00:00,Furniture,Tables,1,438.07,19.35,49.04,30.66,North,Illinois,Chicago,Bank Transfer
7517fa82,203e8b67,2276,2023-07-06 15:00:00,Clothing,Kids,5,1093.05,28.51,217.04,76.51,West,California,Chicago,Credit Card
2b1785d3,1e3b9b8c,2117,2023-07-06 16:00:00,Clothing,Women,2,1664.77,24.03,86.24,116.53,South,Florida,Houston,Credit Card
6bda9814,7c529851,2107,2023-07-06 17:00:00,Clothing,Men,3,880.98,25.56,347.3,61.67,West,Florida,Miami,Credit Card
5e0962bc,20804283,2241,2023-07-06 18:00:00,Electronics,Tablets,3,1696.26,13.37,168.6,118.74,East,Texas,Chicago,Credit Card
05286b65,c584910a,2190,2023-07-06 19:00:00,Furniture,Chairs,2,368.62,22.45,358.43,25.8,South,Texas,Dallas,Bank Transfer
201d6a43,646e0522,2150,2023-07-06 20:00:00,Furniture,Chairs,3,532.79,27.54,164.78,37.3,West,Florida,Chicago,Credit Card
1312be6f,2f7660a0,2056,2023-07-06 21:00:00,Sports,Indoor,4,480.4,18.67,324.18,33.63,East,Texas,Houston,Debit Card
cc9b1677,bf144aa3,2426,2023-07-06 22:00:00,Home Decor,Vases,5,974.44,15.43,107.63,68.21,West,California,Chicago,Bank Transfer
8e19bc98,28f94708,2323,2023-07-06 23:00:00,Furniture,Tables,2,543.08,4.0,289.52,38.02,West,Florida,Los Angeles,Credit Card
056d6c8b,05b8dd05,2273,2023-07-07 00:00:00,Home Decor,Curtains,4,56.68,12.3,184.38,3.97,South,Illinois,Miami,Bank Transfer
09e292d7,73b9988d,2421,2023-07-07 01:00:00,Sports,Gym,4,1357.97,2.55,143.84,95.06,East,New York,Los Angeles,Bank Transfer
26bd5c36,3a50e7ed,2286,2023-07-07 02:00:00,Furniture,Tables,5,1029.99,0.15,159.77,72.1,North,Illinois,Chicago,Debit Card
ce4a556e,6f3768de,2342,2023-07-07 03:00:00,Electronics,Smartphones,4,449.57,4.07,400.0,31.47,North,Illinois,Los Angeles,Credit Card
153e97fc,102c242d,2085,2023-07-07 04:00:00,Sports,Gym,1,1980.63,20.51,225.03,138.64,West,California,Chicago,Debit Card
086daa2f,1062b813,2171,2023-07-07 05:00:00,Furniture,Sofas,2,653.3,26.6,425.16,45.73,South,California,Los Angeles,Bank Transfer
fbe447d9,2144ac0c,2394,2023-07-07 06:00:00,Home Decor,Curtains,1,1308.98,24.62,5.01,91.63,South,Texas,Houston,PayPal
59f18f23,d1fdee11,2035,2023-07-07 07:00:00,Furniture,Tables,3,417.92,23.52,317.91,29.25,West,Texas,Houston,Debit Card
c4725e40,feec752c,2446,2023-07-07 08:00:00,Clothing,Women,2,1253.3,0.87,395.96,87.73,North,Florida,Miami,Bank Transfer
08aa1906,20804283,2238,2023-07-07 09:00:00,Furniture,Chairs,3,1199.5,15.73,26.11,83.97,North,Florida,Miami,Bank Transfer
e7f51fcd,0ff64b32,2287,2023-07-07 10:00:00,Clothing,Accessories,2,349.89,8.42,6.55,24.49,East,New York,Houston,Credit Card
e9bca327,d6b2d533,2500,2023-07-07 11:00:00,Home Decor,Vases,3,1815.25,25.78,238.82,127.07,East,Texas,Los Angeles,Credit Card
8d594982,4608e58e,2099,2023-07-07 12:00:00,Sports,Footwear,3,1486.65,8.43,112.59,104.07,South,California,Miami,Debit Card
f0254ddf,f00f4cfb,2007,2023-07-07 13:00:00,Sports,Indoor,2,778.21,13.71,107.91,54.47,East,Illinois,Dallas,PayPal
a7d49a37,55f52d4a,2500,2023-07-07 14:00:00,Sports,Footwear,1,705.11,23.76,185.7,49.36,South,Illinois,Los Angeles,PayPal
ca77498c,8bb1baf7,2167,2023-07-07 15:00:00,Home Decor,Curtains,5,724.49,18.76,354.66,50.71,West,Texas,Houston,PayPal
a7555886,651dd6d9,2014,2023-07-07 16:00:00,Electronics,Accessories,1,1714.37,25.9,458.78,120.01,East,New York,Dallas,Debit Card
946e3b2a,6dda4c40,2081,2023-07-07 17:00:00,Home Decor,Vases,5,144.47,25.9,199.67,10.11,East,Florida,Los Angeles,PayPal
122a11a9,23408b94,2024,2023-07-07 18:00:00,Clothing,Accessories,5,1000.13,18.96,309.98,70.01,South,Texas,Chicago,Bank Transfer
5d294855,8f0b26f1,2341,2023-07-07 19:00:00,Sports,Outdoor,5,383.92,1.54,243.2,26.87,West,Texas,Houston,PayPal
b5802cff,a9081bf8,2493,2023-07-07 20:00:00,Furniture,Sofas,3,1296.38,28.31,359.01,90.75,North,Florida,Los Angeles,PayPal
3c2e67dd,1069e1b4,2280,2023-07-07 21:00:00,Electronics,Accessories,5,441.41,18.53,240.65,30.9,North,Illinois,Chicago,Debit Card
57dd4520,1062b813,2339,2023-07-07 22:00:00,Sports,Indoor,1,81.83,18.09,436.47,5.73,South,Illinois,Chicago,Bank Transfer
664054a2,7a164d07,2481,2023-07-07 23:00:00,Sports,Outdoor,2,467.29,12.37,119.97,32.71,North,New York,Miami,PayPal
591282a7,ddc72f5b,2381,2023-07-08 00:00:00,Home Decor,Curtains,4,1477.85,7.23,148.58,103.45,East,Texas,Los Angeles,Bank Transfer
74603456,fe10aa91,2098,2023-07-08 01:00:00,Home Decor,Wall Art,1,754.01,14.47,15.24,52.78,West,New York,Houston,PayPal
22637d13,d601a079,2183,2023-07-08 02:00:00,Electronics,Accessories,5,499.49,27.66,320.3,34.96,West,Florida,Houston,PayPal
199a41c5,34055c2c,2145,2023-07-08 03:00:00,Home Decor,Wall Art,3,623.52,18.29,152.22,43.65,East,Florida,Houston,Credit Card
380613e8,cbbf0166,2237,2023-07-08 04:00:00,Clothing,Accessories,3,630.34,1.12,85.01,44.12,North,California,Houston,PayPal
6895cd96,9deeae4e,2253,2023-07-08 05:00:00,Furniture,Beds,4,1633.32,3.88,124.5,114.33,East,Illinois,Miami,PayPal
2ae05cd4,feec752c,2397,2023-07-08 06:00:00,Furniture,Tables,2,399.74,18.76,254.96,27.98,West,California,Houston,Debit Card
767fa00b,4ca32b5a,2038,2023-07-08 07:00:00,Sports,Footwear,1,765.84,25.12,479.21,53.61,North,California,Miami,Credit Card
7cf7f9b0,4896d2e3,2062,2023-07-08 08:00:00,Home Decor,Vases,1,1599.59,2.91,166.78,111.97,South,California,Miami,PayPal
ecb834d4,c94fb480,2444,2023-07-08 09:00:00,Home Decor,Lighting,1,1292.73,11.86,269.3,90.49,West,Illinois,Los Angeles,Bank Transfer
3c241b45,68a5a02b,2344,2023-07-08 10:00:00,Sports,Gym,1,1001.75,4.17,277.34,70.12,North,New York,Los Angeles,PayPal
998af613,95162093,2268,2023-07-08 11:00:00,Electronics,Smartphones,2,1136.76,12.64,403.64,79.57,North,Illinois,Houston,Credit Card
fa349aba,bad794ae,2398,2023-07-08 12:00:00,Furniture,Tables,4,56.46,29.59,421.27,3.95,West,California,Dallas,Debit Card
06e1f612,6729d2f8,2313,2023-07-08 13:00:00,Home Decor,Vases,1,625.17,27.54,260.54,43.76,East,California,Dallas,Bank Transfer
fc3a9a46,cb873361,2206,2023-07-08 14:00:00,Electronics,Laptops,1,805.58,17.71,288.18,56.39,West,Texas,Houston,Debit Card
6d1e55e0,60fb0e2f,2325,2023-07-08 15:00:00,Home Decor,Lighting,5,1169.86,10.2,58.57,81.89,West,Illinois,Los Angeles,Bank Transfer
8ab1eb7e,554a16f9,2176,2023-07-08 16:00:00,Electronics,Laptops,1,639.75,24.85,442.22,44.78,North,New York,Dallas,Bank Transfer
24b43a33,1e85c625,2406,2023-07-08 17:00:00,Electronics,Laptops,5,187.64,14.14,113.5,13.13,West,Illinois,Miami,Credit Card
d350e6bc,23a594ab,2461,2023-07-08 18:00:00,Furniture,Sofas,2,1283.41,3.32,268.2,89.84,North,California,Dallas,Debit Card
eea4e634,dd41d446,2096,2023-07-08 19:00:00,Clothing,Women,3,488.89,15.06,222.75,34.22,North,California,Los Angeles,Bank Transfer
d358a732,0d12f4d6,2282,2023-07-08 20:00:00,Furniture,Tables,2,943.84,27.98,315.36,66.07,North,California,Miami,Debit Card
45e8785c,b4add897,2255,2023-07-08 21:00:00,Furniture,Tables,1,875.28,5.69,240.53,61.27,South,Illinois,Miami,Debit Card
6dcba24c,9b8b987e,2452,2023-07-08 22:00:00,Home Decor,Vases,4,297.02,24.74,10.18,20.79,West,New York,Chicago,Bank Transfer
3512778f,1c5918bd,2185,2023-07-08 23:00:00,Sports,Footwear,1,501.23,9.7,21.45,35.09,West,Illinois,Los Angeles,Bank Transfer
ae7a90f7,0384ea3c,2295,2023-07-09 00:00:00,Home Decor,Lighting,2,1008.98,21.31,149.65,70.63,North,Florida,Los Angeles,Debit Card
2fbb4e10,c377b4ea,2467,2023-07-09 01:00:00,Electronics,Laptops,4,845.32,14.66,200.33,59.17,South,California,Chicago,Bank Transfer
e47ef48c,c43abe10,2373,2023-07-09 02:00:00,Furniture,Chairs,4,520.82,28.63,305.44,36.46,East,California,Los Angeles,Credit Card
a5391f91,b0a82100,2134,2023-07-09 03:00:00,Clothing,Accessories,1,1222.82,0.11,341.4,85.6,South,Florida,Dallas,PayPal
0ac8fb0e,6568d514,2408,2023-07-09 04:00:00,Furniture,Sofas,2,1320.31,15.36,391.43,92.42,East,Illinois,Miami,Bank Transfer
939b13f3,d199996c,2203,2023-07-09 05:00:00,Clothing,Accessories,3,1548.4,13.13,289.62,108.39,South,Illinois,Chicago,Bank Transfer
5bf6bfb0,71857fa3,2321,2023-07-09 06:00:00,Sports,Outdoor,3,1862.34,3.41,229.79,130.36,West,California,Chicago,PayPal
46a9b520,931d5a2c,2101,2023-07-09 07:00:00,Sports,Outdoor,3,1376.45,16.02,59.33,96.35,East,Illinois,Los Angeles,Debit Card
3a6c0b76,66f694c3,2409,2023-07-09 08:00:00,Sports,Outdoor,1,846.3,29.23,136.0,59.24,West,Illinois,Los Angeles,Credit Card
e127eea9,2a8328b2,2078,2023-07-09 09:00:00,Home Decor,Vases,4,442.3,16.7,139.05,30.96,South,California,Chicago,Debit Card
13c6b07b,50e060fb,2227,2023-07-09 10:00:00,Home Decor,Wall Art,2,1817.69,27.31,198.02,127.24,East,Texas,Houston,Bank Transfer
85efa7ce,e58c35ac,2272,2023-07-09 11:00:00,Electronics,Tablets,2,1676.56,29.12,30.42,117.36,West,California,Chicago,Debit Card
6dba4290,fad2390b,2325,2023-07-09 12:00:00,Electronics,Tablets,3,1294.11,22.6,19.97,90.59,West,Florida,Miami,Credit Card
417fbde7,79d5b91c,2427,2023-07-09 13:00:00,Electronics,Laptops,2,1206.9,11.92,222.3,84.48,South,Texas,Los Angeles,Credit Card
e48eb5f1,1d83e085,2163,2023-07-09 14:00:00,Furniture,Sofas,4,957.41,10.07,421.68,67.02,North,Florida,Miami,PayPal
074c790c,7b769593,2305,2023-07-09 15:00:00,Clothing,Women,1,900.1,28.7,172.87,63.01,South,Illinois,Houston,PayPal
0c92c40a,c4822beb,2500,2023-07-09 16:00:00,Furniture,Chairs,4,1487.85,3.24,285.18,104.15,South,New York,Chicago,Debit Card
b50e93ce,61f16b20,2293,2023-07-09 17:00:00,Sports,Footwear,1,1462.78,4.93,88.24,102.39,West,Florida,Miami,Debit Card
96ca9a86,75555cf8,2332,2023-07-09 18:00:00,Sports,Gym,2,824.15,9.41,108.28,57.69,South,Illinois,Houston,Debit Card
0b6cb9f0,96617e2f,2214,2023-07-09 19:00:00,Sports,Indoor,2,669.05,11.52,410.76,46.83,North,Texas,Houston,Bank Transfer
95bc10d7,c5ec96aa,2014,2023-07-09 20:00:00,Furniture,Beds,1,874.14,16.41,53.45,61.19,West,New York,Miami,Credit Card
f1e0fd94,365f1195,2404,2023-07-09 21:00:00,Clothing,Kids,5,408.84,7.36,477.57,28.62,East,New York,Los Angeles,Bank Transfer
a22894b4,484e6211,2284,2023-07-09 22:00:00,Sports,Outdoor,4,270.87,23.51,369.53,18.96,West,New York,Houston,Bank Transfer
7a51fd74,6c21b7eb,2364,2023-07-09 23:00:00,Home Decor,Vases,5,1620.82,13.98,489.52,113.46,East,Florida,Dallas,Debit Card
d5b8aa3a,9720b39d,2073,2023-07-10 00:00:00,Sports,Outdoor,3,235.15,14.57,320.11,16.46,North,New York,Chicago,Debit Card
82330fe5,29750ee6,2154,2023-07-10 01:00:00,Home Decor,Lighting,1,657.66,2.21,138.48,46.04,North,Texas,Houston,PayPal
22538af2,b1740d05,2245,2023-07-10 02:00:00,Sports,Footwear,4,215.64,23.36,303.35,15.09,North,Texas,Los Angeles,Debit Card
b61e4ac9,d83a651a,2206,2023-07-10 03:00:00,Sports,Outdoor,3,1687.67,17.59,392.49,118.14,South,Illinois,Dallas,PayPal
0e78c704,b080bad7,2117,2023-07-10 04:00:00,Sports,Outdoor,5,23.66,7.85,276.1,1.66,South,California,Chicago,Credit Card
e243f42d,aca5d963,2071,2023-07-10 05:00:00,Sports,Outdoor,4,704.54,19.8,102.84,49.32,North,Florida,Dallas,Debit Card
f1827632,57ac5aad,2456,2023-07-10 06:00:00,Furniture,Tables,3,1889.6,20.73,52.32,132.27,West,Florida,Los Angeles,Credit Card
6048bdec,5a35d396,2398,2023-07-10 07:00:00,Furniture,Beds,2,191.88,23.64,479.47,13.43,South,California,Los Angeles,Credit Card
40737e8f,a37a49b2,2426,2023-07-10 08:00:00,Clothing,Accessories,4,247.99,18.37,140.68,17.36,West,Illinois,Houston,Bank Transfer
58364640,d3f2e72b,2001,2023-07-10 09:00:00,Furniture,Sofas,4,382.66,22.33,276.34,26.79,East,California,Los Angeles,Bank Transfer
b7d26b7c,ab0c7afd,2344,2023-07-10 10:00:00,Clothing,Women,5,1917.57,26.36,240.86,134.23,North,Florida,Los Angeles,Bank Transfer
6c1a6095,6887ab11,2460,2023-07-10 11:00:00,Sports,Outdoor,4,515.26,6.22,448.55,36.07,South,Texas,Dallas,PayPal
760b1b65,6c21b7eb,2008,2023-07-10 12:00:00,Home Decor,Lighting,2,954.01,14.48,467.24,66.78,West,New York,Miami,Debit Card
65f6e22d,615af4da,2331,2023-07-10 13:00:00,Sports,Footwear,1,1117.08,23.71,374.63,78.2,North,New York,Chicago,Credit Card
94259730,d47c5a1a,2476,2023-07-10 14:00:00,Clothing,Accessories,1,156.2,3.06,409.13,10.93,South,Illinois,Houston,Bank Transfer
