Customer ID,Customer Name,Age,Gender,Marital Status,Income Range,State,City,Loyalty Tier,Subscription Status
ad50f51d,Customer_4187,28,Female,Married,80K-100K,New York,Los Angeles,Bronze,Active
e4a29cd2,Customer_4188,23,Female,Single,80K-100K,Illinois,Dallas,Silver,Inactive
7540492b,Customer_4189,24,Female,Single,<40K,New York,Miami,Gold,Inactive
a608f2ba,Customer_4190,67,Male,Divorced,>100K,Texas,Chicago,Gold,Active
9765a809,Customer_4191,28,Male,Single,40K-60K,Florida,Miami,Bronze,Active
b13f3a9f,Customer_4192,30,Male,Single,>100K,Florida,Houston,Bronze,Active
8f0c85da,Customer_4193,43,Male,Single,40K-60K,Texas,Dallas,Silver,Inactive
9cce1f69,Customer_4194,50,Male,Married,>100K,Texas,Los Angeles,Gold,Inactive
6271247f,Customer_4195,57,Female,Married,40K-60K,California,Chicago,Silver,Inactive
df536647,Customer_4196,66,Female,Single,<40K,California,Dallas,Silver,Active
25773d87,Customer_4197,20,Male,Single,80K-100K,New York,Chicago,Silver,Inactive
5077c5f2,Customer_4198,43,Male,Married,<40K,New York,Chicago,Silver,Inactive
0cf483af,Customer_4199,22,Female,Married,<40K,Florida,Dallas,Silver,Inactive
4e1fc82f,Customer_4200,56,Female,Single,<40K,California,Miami,Gold,Active
7375a56d,Customer_4201,24,Male,Divorced,>100K,Texas,Houston,Gold,Inactive
d5255750,Customer_4202,73,Male,Single,40K-60K,Illinois,Houston,Gold,Inactive
e9b3043c,Customer_4203,27,Female,Single,>100K,Illinois,Dallas,Silver,Active
e665f25f,Customer_4204,59,Male,Single,40K-60K,California,Chicago,Silver,Inactive
135085f0,Customer_4205,28,Male,Single,<40K,New York,Houston,Gold,Active
b7293215,Customer_4206,46,Male,Divorced,>100K,New York,Dallas,Silver,Active
6efcc35d,Customer_4207,48,Male,Single,80K-100K,Illinois,Dallas,Bronze,Active
9056e21b,Customer_4208,31,Female,Divorced,>100K,New York,Houston,Bronze,Inactive
65633cc5,Customer_4209,38,Male,Divorced,60K-80K,Texas,Dallas,Bronze,Inactive
8d548095,Customer_4210,46,Male,Married,<40K,New York,Houston,Silver,Inactive
925e5a7a,Customer_4211,60,Female,Divorced,>100K,Texas,Los Angeles,Silver,Active
755a73b9,Customer_4212,21,Male,Divorced,40K-60K,Texas,Miami,Silver,Active
f7efdaca,Customer_4213,71,Female,Married,80K-100K,Texas,Dallas,Bronze,Active
1f778b09,Customer_4214,43,Female,Married,80K-100K,California,Chicago,Silver,Active
2a283ea1,Customer_4215,65,Female,Single,<40K,Illinois,Chicago,Bronze,Active
bcffa477,Customer_4216,55,Male,Divorced,60K-80K,Texas,Chicago,Bronze,Active
91dcf315,Customer_4217,43,Male,Single,80K-100K,Illinois,Chicago,Bronze,Active
7faf36ce,Customer_4218,42,Female,Married,80K-100K,California,Miami,Gold,Active
b2d36b74,Customer_4219,24,Female,Divorced,40K-60K,New York,Miami,Silver,Active
593f3a5c,Customer_4220,26,Male,Married,60K-80K,New York,Houston,Silver,Inactive
b49f994b,Customer_4221,67,Male,Divorced,40K-60K,Florida,Miami,Silver,Active
de524ee0,Customer_4222,27,Female,Single,60K-80K,New York,Miami,Gold,Active
7ab25988,Customer_4223,73,Female,Divorced,<40K,Texas,Houston,Silver,Inactive
f2901d33,Customer_4224,30,Male,Divorced,>100K,Illinois,Los Angeles,Silver,Inactive
7f629fbf,Customer_4225,32,Female,Married,40K-60K,New York,Dallas,Gold,Active
3456677d,Customer_4226,73,Male,Married,<40K,Florida,Dallas,Bronze,Active
d069f9e8,Customer_4227,18,Male,Single,<40K,Texas,Houston,Gold,Active
f9b0066d,Customer_4228,58,Male,Married,80K-100K,Texas,Houston,Gold,Inactive
c3368242,Customer_4229,44,Male,Single,60K-80K,Texas,Los Angeles,Silver,Inactive
aede7ffb,Customer_4230,56,Male,Single,80K-100K,New York,Miami,Bronze,Inactive
a81f8e54,Customer_4231,45,Female,Divorced,40K-60K,California,Chicago,Silver,Inactive
7569c122,Customer_4232,37,Male,Divorced,<40K,Florida,Chicago,Gold,Active
d8e172da,Customer_4233,22,Male,Married,<40K,New York,Los Angeles,Gold,Active
b2716dbe,Customer_4234,19,Male,Married,<40K,Florida,Miami,Silver,Active
b5a56d6e,Customer_4235,34,Male,Single,<40K,California,Dallas,Gold,Active
1fe0a993,Customer_4236,57,Male,Married,>100K,Texas,Chicago,Gold,Active
3d2b3c40,Customer_4237,70,Female,Divorced,60K-80K,New York,Miami,Gold,Active
5546567a,Customer_4238,51,Male,Single,40K-60K,California,Los Angeles,Gold,Inactive
8a117972,Customer_4239,20,Male,Married,<40K,Florida,Dallas,Gold,Inactive
84067a36,Customer_4240,51,Female,Divorced,40K-60K,New York,Los Angeles,Bronze,Inactive
710d8add,Customer_4241,70,Male,Divorced,40K-60K,New York,Dallas,Gold,Inactive
86446604,Customer_4242,35,Male,Married,40K-60K,Texas,Chicago,Gold,Inactive
eb97cd71,Customer_4243,55,Male,Married,>100K,Illinois,Chicago,Gold,Inactive
21cb69d2,Customer_4244,40,Male,Married,<40K,Texas,Miami,Gold,Active
b18c4387,Customer_4245,60,Male,Divorced,40K-60K,Texas,Miami,Silver,Active
d0674ce0,Customer_4246,53,Female,Divorced,60K-80K,Illinois,Los Angeles,Silver,Active
6d0acbad,Customer_4247,43,Female,Single,>100K,Texas,Miami,Bronze,Active
11eb712c,Customer_4248,65,Male,Divorced,>100K,California,Houston,Bronze,Active
ff10da03,Customer_4249,54,Male,Single,>100K,Florida,Chicago,Bronze,Inactive
c9a8dc6e,Customer_4250,74,Male,Divorced,80K-100K,California,Houston,Silver,Active
de8f6209,Customer_4251,18,Male,Single,40K-60K,New York,Houston,Silver,Inactive
3d00af5c,Customer_4252,59,Female,Divorced,>100K,New York,Chicago,Gold,Inactive
abc37f77,Customer_4253,35,Female,Divorced,80K-100K,New York,Miami,Gold,Inactive
14f2d01d,Customer_4254,42,Female,Divorced,<40K,California,Chicago,Silver,Inactive
94cd1f43,Customer_4255,40,Male,Divorced,>100K,Illinois,Dallas,Silver,Active
666ef661,Customer_4256,55,Female,Single,60K-80K,Illinois,Houston,Bronze,Active
bf70e63c,Customer_4257,25,Male,Single,>100K,California,Los Angeles,Bronze,Active
3be5f97c,Customer_4258,40,Female,Divorced,>100K,New York,Houston,Silver,Active
7cdcc822,Customer_4259,38,Female,Single,<40K,Texas,Chicago,Silver,Inactive
8e92b393,Customer_4260,38,Female,Married,80K-100K,Texas,Dallas,Silver,Inactive
0d6266d6,Customer_4261,53,Male,Single,60K-80K,Texas,Houston,Silver,Active
b7613705,Customer_4262,68,Male,Married,<40K,Texas,Los Angeles,Bronze,Inactive
75fea854,Customer_4263,49,Male,Divorced,40K-60K,California,Dallas,Silver,Active
16076d12,Customer_4264,55,Female,Divorced,60K-80K,Illinois,Dallas,Bronze,Active
317dd49d,Customer_4265,30,Female,Single,80K-100K,Texas,Los Angeles,Silver,Inactive
7542cda3,Customer_4266,44,Female,Single,<40K,California,Houston,Bronze,Active
5d66700a,Customer_4267,70,Female,Single,40K-60K,California,Miami,Bronze,Active
3e10fe56,Customer_4268,36,Female,Single,40K-60K,Florida,Chicago,Silver,Inactive
82a85390,Customer_4269,22,Male,Divorced,60K-80K,Florida,Los Angeles,Bronze,Active
28837c4c,Customer_4270,65,Female,Divorced,>100K,New York,Miami,Silver,Active
3f414133,Customer_4271,25,Male,Divorced,40K-60K,Florida,Los Angeles,Silver,Inactive
7c0929b6,Customer_4272,64,Female,Married,80K-100K,Florida,Dallas,Bronze,Active
5fcf79c1,Customer_4273,60,Male,Married,60K-80K,California,Houston,Silver,Active
6405e9bd,Customer_4274,42,Male,Married,<40K,New York,Miami,Gold,Active
4ece12cc,Customer_4275,18,Male,Divorced,80K-100K,Illinois,Houston,Silver,Inactive
16d60a82,Customer_4276,50,Female,Single,40K-60K,Florida,Chicago,Silver,Inactive
e887e8dc,Customer_4277,19,Female,Divorced,80K-100K,California,Houston,Gold,Inactive
67c4ab32,Customer_4278,40,Male,Single,>100K,New York,Dallas,Bronze,Active
21aeb22d,Customer_4279,42,Female,Married,<40K,California,Houston,Silver,Inactive
e33fa422,Customer_4280,61,Female,Single,<40K,Illinois,Chicago,Gold,Active
94ad6083,Customer_4281,57,Male,Single,40K-60K,Texas,Miami,Silver,Inactive
8440043f,Customer_4282,64,Male,Married,60K-80K,New York,Houston,Gold,Inactive
08fd8611,Customer_4283,33,Female,Married,<40K,California,Los Angeles,Gold,Inactive
045a99c9,Customer_4284,67,Male,Single,80K-100K,California,Miami,Gold,Active
529094ae,Customer_4285,34,Male,Married,40K-60K,Florida,Chicago,Bronze,Inactive
0524333b,Customer_4286,73,Female,Divorced,60K-80K,California,Chicago,Silver,Active
a65c58b4,Customer_4287,65,Female,Single,80K-100K,Illinois,Los Angeles,Bronze,Inactive
3b8589a3,Customer_4288,35,Female,Married,<40K,California,Houston,Bronze,Inactive
dc0db1cf,Customer_4289,31,Female,Single,60K-80K,Illinois,Chicago,Silver,Inactive
c2e2de70,Customer_4290,52,Female,Divorced,>100K,Illinois,Los Angeles,Bronze,Inactive
cea9179b,Customer_4291,56,Male,Married,60K-80K,Illinois,Chicago,Bronze,Inactive
3bff56fe,Customer_4292,24,Male,Married,60K-80K,Illinois,Chicago,Bronze,Inactive
c71d9031,Customer_4293,45,Female,Married,40K-60K,Florida,Houston,Silver,Active
7a778426,Customer_4294,56,Male,Single,40K-60K,Florida,Houston,Silver,Active
efd7c75e,Customer_4295,58,Male,Single,40K-60K,Florida,Miami,Gold,Inactive
7fa290ed,Customer_4296,44,Female,Married,80K-100K,California,Dallas,Silver,Active
c6e7537a,Customer_4297,38,Female,Divorced,>100K,Illinois,Houston,Bronze,Inactive
87d942c8,Customer_4298,71,Female,Divorced,40K-60K,Illinois,Dallas,Bronze,Inactive
78a12935,Customer_4299,41,Male,Divorced,>100K,Florida,Houston,Bronze,Inactive
0ed09b68,Customer_4300,72,Female,Married,<40K,Illinois,Chicago,Silver,Inactive
8a2ce1a1,Customer_4301,34,Male,Married,<40K,Illinois,Los Angeles,Silver,Active
406369ed,Customer_4302,37,Female,Single,<40K,Florida,Miami,Silver,Inactive
f9522037,Customer_4303,38,Female,Single,40K-60K,New York,Miami,Bronze,Inactive
cc295103,Customer_4304,18,Female,Married,40K-60K,Illinois,Miami,Silver,Inactive
979b57e9,Customer_4305,48,Female,Married,40K-60K,California,Miami,Silver,Inactive
53bd38d2,Customer_4306,19,Female,Divorced,80K-100K,Texas,Dallas,Silver,Active
e5e41a1d,Customer_4307,47,Female,Married,60K-80K,New York,Houston,Silver,Inactive
859b1260,Customer_4308,68,Male,Married,40K-60K,New York,Los Angeles,Bronze,Active
13128244,Customer_4309,21,Female,Single,60K-80K,New York,Miami,Gold,Inactive
56d305c6,Customer_4310,23,Female,Married,<40K,California,Houston,Gold,Active
5503099e,Customer_4311,57,Female,Divorced,>100K,New York,Dallas,Gold,Inactive
0bb2b30d,Customer_4312,61,Female,Single,40K-60K,Illinois,Dallas,Silver,Active
6d4a0fb5,Customer_4313,28,Male,Single,40K-60K,New York,Dallas,Bronze,Inactive
a5b5b673,Customer_4314,51,Female,Married,>100K,Florida,Los Angeles,Silver,Active
9ef7db77,Customer_4315,61,Female,Married,80K-100K,California,Houston,Silver,Inactive
ced885a4,Customer_4316,50,Male,Single,<40K,California,Dallas,Silver,Active
848b58ea,Customer_4317,72,Female,Married,>100K,California,Chicago,Bronze,Active
4553b6b0,Customer_4318,24,Male,Single,40K-60K,Florida,Los Angeles,Bronze,Inactive
8c471767,Customer_4319,26,Female,Divorced,80K-100K,California,Miami,Gold,Active
ee653170,Customer_4320,21,Female,Single,<40K,California,Dallas,Bronze,Active
be21b704,Customer_4321,20,Female,Divorced,>100K,Florida,Miami,Gold,Active
a2ad3494,Customer_4322,34,Female,Married,40K-60K,New York,Dallas,Silver,Inactive
4dc54089,Customer_4323,65,Male,Married,60K-80K,Texas,Los Angeles,Silver,Inactive
0795c477,Customer_4324,41,Female,Single,80K-100K,New York,Dallas,Gold,Active
1a32e48a,Customer_4325,48,Male,Married,<40K,Texas,Chicago,Gold,Active
6c994d99,Customer_4326,73,Female,Divorced,>100K,Illinois,Los Angeles,Silver,Inactive
50fd96e8,Customer_4327,30,Male,Single,40K-60K,Texas,Chicago,Gold,Inactive
b82c3848,Customer_4328,31,Male,Married,80K-100K,Texas,Chicago,Gold,Active
4af638a5,Customer_4329,57,Female,Married,60K-80K,Texas,Dallas,Silver,Inactive
cea8ec53,Customer_4330,35,Male,Single,40K-60K,New York,Dallas,Bronze,Active
9eb14a68,Customer_4331,24,Male,Single,60K-80K,California,Houston,Bronze,Active
9e3075d7,Customer_4332,39,Female,Single,80K-100K,Illinois,Los Angeles,Silver,Active
ae155ec8,Customer_4333,72,Female,Single,80K-100K,California,Dallas,Silver,Inactive
19ea53c1,Customer_4334,73,Female,Married,>100K,New York,Chicago,Bronze,Active
b3e5de91,Customer_4335,28,Male,Married,60K-80K,Florida,Los Angeles,Bronze,Inactive
3f0aa981,Customer_4336,66,Male,Married,40K-60K,California,Chicago,Silver,Inactive
484c163b,Customer_4337,58,Male,Divorced,60K-80K,Texas,Miami,Bronze,Active
60c5418e,Customer_4338,58,Male,Divorced,60K-80K,New York,Dallas,Silver,Inactive
ffd3116a,Customer_4339,22,Female,Married,80K-100K,Illinois,Los Angeles,Gold,Active
75109f1c,Customer_4340,43,Male,Divorced,40K-60K,California,Houston,Gold,Inactive
f17bfdd6,Customer_4341,29,Female,Divorced,80K-100K,Florida,Miami,Bronze,Active
681f4a2b,Customer_4342,71,Female,Married,60K-80K,California,Miami,Bronze,Inactive
4e766be0,Customer_4343,33,Female,Single,60K-80K,Illinois,Dallas,Silver,Inactive
2f79dff0,Customer_4344,20,Female,Married,40K-60K,New York,Miami,Bronze,Active
653bebf3,Customer_4345,57,Female,Married,80K-100K,New York,Houston,Silver,Inactive
2d0c3345,Customer_4346,36,Male,Divorced,40K-60K,Florida,Chicago,Silver,Active
419924d0,Customer_4347,27,Female,Married,80K-100K,Florida,Chicago,Silver,Inactive
048085bc,Customer_4348,29,Male,Divorced,80K-100K,California,Miami,Bronze,Inactive
f19e9c35,Customer_4349,48,Female,Divorced,80K-100K,New York,Los Angeles,Silver,Active
f92e83d4,Customer_4350,51,Male,Single,>100K,New York,Dallas,Silver,Active
aaeeed65,Customer_4351,30,Female,Single,40K-60K,Florida,Chicago,Gold,Active
80eaaa35,Customer_4352,41,Female,Married,80K-100K,New York,Dallas,Silver,Active
6fa91693,Customer_4353,22,Male,Single,60K-80K,Texas,Chicago,Silver,Active
71df4983,Customer_4354,71,Female,Divorced,40K-60K,Illinois,Los Angeles,Bronze,Active
64f06c51,Customer_4355,43,Female,Married,>100K,New York,Houston,Bronze,Active
b3e07f2b,Customer_4356,29,Female,Married,80K-100K,Texas,Dallas,Silver,Active
d91e8f02,Customer_4357,22,Female,Married,<40K,Texas,Chicago,Gold,Inactive
59835e32,Customer_4358,74,Male,Married,80K-100K,Illinois,Chicago,Gold,Active
4c7b427d,Customer_4359,70,Male,Divorced,40K-60K,California,Miami,Silver,Active
0e6b949e,Customer_4360,72,Female,Single,<40K,Texas,Chicago,Gold,Inactive
4f027f19,Customer_4361,39,Female,Married,40K-60K,Florida,Chicago,Silver,Active
ad18c8ac,Customer_4362,63,Male,Divorced,40K-60K,California,Los Angeles,Gold,Active
e37e7e41,Customer_4363,22,Female,Married,<40K,New York,Chicago,Gold,Inactive
72edfbcd,Customer_4364,30,Male,Divorced,60K-80K,Illinois,Dallas,Bronze,Active
3a0b9653,Customer_4365,46,Male,Single,60K-80K,Illinois,Miami,Bronze,Inactive
c20e8d60,Customer_4366,44,Male,Divorced,<40K,Florida,Miami,Silver,Inactive
8f92912f,Customer_4367,56,Male,Single,80K-100K,New York,Dallas,Gold,Inactive
e67d5663,Customer_4368,25,Female,Single,60K-80K,Texas,Chicago,Bronze,Inactive
e06e6492,Customer_4369,20,Male,Single,<40K,California,Houston,Gold,Inactive
14b8fb8e,Customer_4370,34,Male,Married,80K-100K,Texas,Miami,Gold,Inactive
097da555,Customer_4371,23,Male,Divorced,80K-100K,New York,Dallas,Silver,Inactive
dce432b0,Customer_4372,34,Male,Divorced,>100K,New York,Miami,Silver,Inactive
bcc89e5b,Customer_4373,35,Female,Married,80K-100K,California,Dallas,Silver,Inactive
d66c086d,Customer_4374,45,Female,Single,>100K,Texas,Dallas,Gold,Active
9d3d2a10,Customer_4375,50,Male,Single,>100K,New York,Los Angeles,Gold,Inactive
4b4034f2,Customer_4376,29,Male,Divorced,80K-100K,Texas,Los Angeles,Bronze,Inactive
641f3f47,Customer_4377,18,Male,Single,80K-100K,New York,Houston,Bronze,Active
66b7c6d1,Customer_4378,68,Female,Single,40K-60K,Florida,Los Angeles,Gold,Active
7188ce61,Customer_4379,34,Male,Single,80K-100K,Illinois,Chicago,Bronze,Inactive
0c3e53a6,Customer_4380,26,Male,Single,40K-60K,Illinois,Dallas,Silver,Inactive
a7124dad,Customer_4381,52,Male,Married,>100K,Florida,Dallas,Bronze,Active
5235bec8,Customer_4382,31,Female,Single,>100K,Texas,Houston,Gold,Inactive
67657d28,Customer_4383,55,Male,Single,>100K,Texas,Chicago,Silver,Inactive
620f87c0,Customer_4384,41,Male,Divorced,>100K,California,Houston,Bronze,Inactive
7d40f9c5,Customer_4385,64,Female,Married,60K-80K,Illinois,Chicago,Gold,Inactive
301b2f31,Customer_4386,65,Female,Married,60K-80K,New York,Los Angeles,Gold,Inactive
5f25b1cf,Customer_4387,38,Male,Divorced,80K-100K,Florida,Miami,Bronze,Active
fc16fda0,Customer_4388,42,Male,Married,>100K,New York,Houston,Gold,Inactive
74378bcd,Customer_4389,21,Male,Single,80K-100K,New York,Houston,Bronze,Inactive
953533ce,Customer_4390,69,Female,Divorced,80K-100K,California,Miami,Bronze,Active
a1a19d66,Customer_4391,50,Female,Divorced,>100K,Illinois,Los Angeles,Gold,Inactive
530e43fe,Customer_4392,34,Female,Single,>100K,Florida,Dallas,Silver,Active
2931bd59,Customer_4393,33,Male,Married,40K-60K,Illinois,Miami,Bronze,Inactive
873454c2,Customer_4394,31,Female,Divorced,80K-100K,California,Los Angeles,Bronze,Active
28b79853,Customer_4395,39,Male,Divorced,80K-100K,California,Chicago,Silver,Inactive
c7f2e586,Customer_4396,60,Female,Married,<40K,New York,Miami,Bronze,Inactive
ee592a56,Customer_4397,53,Female,Divorced,60K-80K,California,Miami,Gold,Inactive
ad73c3f8,Customer_4398,29,Female,Single,60K-80K,Texas,Los Angeles,Gold,Active
9954d826,Customer_4399,52,Male,Single,<40K,Texas,Dallas,Bronze,Inactive
917b81c7,Customer_4400,33,Male,Divorced,<40K,New York,Dallas,Bronze,Active
3b79fc91,Customer_4401,45,Female,Divorced,>100K,Florida,Miami,Silver,Inactive
87280ffd,Customer_4402,23,Female,Single,60K-80K,Florida,Los Angeles,Silver,Active
f7a84c6a,Customer_4403,70,Female,Divorced,>100K,Florida,Miami,Bronze,Active
81f27499,Customer_4404,18,Male,Divorced,60K-80K,California,Miami,Bronze,Inactive
1672a314,Customer_4405,61,Female,Single,80K-100K,California,Houston,Gold,Inactive
d1ff11f6,Customer_4406,72,Female,Married,60K-80K,Florida,Miami,Bronze,Inactive
42dd17df,Customer_4407,59,Male,Married,<40K,New York,Dallas,Gold,Active
0458c203,Customer_4408,21,Female,Single,40K-60K,California,Chicago,Bronze,Inactive
7151df5c,Customer_4409,71,Female,Single,<40K,California,Miami,Silver,Active
6aababab,Customer_4410,73,Female,Divorced,80K-100K,Illinois,Chicago,Bronze,Inactive
4a3abe2c,Customer_4411,64,Male,Single,80K-100K,Illinois,Los Angeles,Bronze,Active
7ad66317,Customer_4412,24,Male,Divorced,80K-100K,Texas,Dallas,Silver,Active
8a807a38,Customer_4413,58,Female,Married,40K-60K,Florida,Los Angeles,Bronze,Active
cd442ab4,Customer_4414,53,Male,Married,>100K,Florida,Houston,Silver,Inactive
46f661cd,Customer_4415,22,Male,Married,80K-100K,Florida,Miami,Bronze,Active
45700b12,Customer_4416,28,Male,Married,60K-80K,Illinois,Chicago,Gold,Inactive
aaa1df9f,Customer_4417,58,Female,Single,40K-60K,California,Dallas,Gold,Inactive
cdbed779,Customer_4418,70,Male,Single,40K-60K,California,Dallas,Gold,Active
3ce08e07,Customer_4419,58,Male,Married,>100K,Texas,Houston,Silver,Inactive
f732dab0,Customer_4420,49,Female,Divorced,60K-80K,Florida,Los Angeles,Gold,Inactive
ea86eb45,Customer_4421,19,Male,Divorced,40K-60K,Illinois,Houston,Silver,Inactive
dd006054,Customer_4422,31,Male,Single,>100K,California,Dallas,Gold,Active
5e49e5b0,Customer_4423,21,Female,Single,60K-80K,Texas,Miami,Gold,Inactive
f9d52ab7,Customer_4424,21,Female,Single,60K-80K,California,Dallas,Silver,Active
93f0f362,Customer_4425,47,Male,Single,<40K,Florida,Miami,Gold,Inactive
04b13b0c,Customer_4426,42,Female,Single,60K-80K,New York,Houston,Bronze,Inactive
1bd0699f,Customer_4427,27,Female,Single,>100K,Illinois,Miami,Gold,Active
5426180b,Customer_4428,23,Male,Married,>100K,California,Los Angeles,Silver,Active
880c8cf3,Customer_4429,44,Female,Married,<40K,Texas,Houston,Silver,Inactive
281576ba,Customer_4430,49,Male,Divorced,<40K,Texas,Chicago,Silver,Inactive
4e7cde23,Customer_4431,44,Female,Single,40K-60K,Texas,Chicago,Bronze,Inactive
2a85419a,Customer_4432,23,Male,Divorced,40K-60K,New York,Houston,Gold,Inactive
64a4ea2b,Customer_4433,60,Female,Single,<40K,Florida,Chicago,Gold,Inactive
d6cc104b,Customer_4434,46,Male,Single,60K-80K,New York,Miami,Gold,Inactive
bff6465a,Customer_4435,39,Male,Divorced,<40K,Illinois,Houston,Gold,Inactive
47ea2438,Customer_4436,66,Male,Divorced,60K-80K,New York,Houston,Bronze,Active
42b6292d,Customer_4437,56,Male,Married,60K-80K,California,Miami,Gold,Inactive
c9b48f7f,Customer_4438,66,Male,Married,<40K,New York,Dallas,Silver,Active
1bbb6205,Customer_4439,55,Female,Divorced,40K-60K,California,Los Angeles,Gold,Active
b5b1b714,Customer_4440,19,Female,Divorced,>100K,New York,Los Angeles,Silver,Inactive
26e20b30,Customer_4441,25,Male,Single,<40K,Florida,Dallas,Silver,Inactive
545823e4,Customer_4442,36,Female,Married,40K-60K,Illinois,Houston,Silver,Active
1088a0f8,Customer_4443,69,Male,Divorced,60K-80K,Texas,Chicago,Silver,Active
cf4c86e3,Customer_4444,62,Female,Single,80K-100K,New York,Chicago,Bronze,Active
db95dfdb,Customer_4445,66,Female,Single,60K-80K,Texas,Houston,Bronze,Inactive
3938e900,Customer_4446,46,Female,Single,60K-80K,California,Dallas,Silver,Active
32958031,Customer_4447,74,Female,Single,>100K,California,Dallas,Gold,Active
56fe26bd,Customer_4448,49,Female,Divorced,<40K,New York,Miami,Gold,Inactive
9da097e9,Customer_4449,74,Female,Divorced,<40K,Illinois,Los Angeles,Gold,Active
770ead5d,Customer_4450,43,Female,Single,<40K,Florida,Los Angeles,Silver,Inactive
25b1f08b,Customer_4451,41,Female,Married,>100K,Illinois,Los Angeles,Silver,Active
9e5bbe24,Customer_4452,64,Female,Single,>100K,Florida,Dallas,Silver,Active
87b1b71b,Customer_4453,44,Female,Single,60K-80K,New York,Houston,Bronze,Inactive
cf8e9da5,Customer_4454,35,Female,Single,40K-60K,Texas,Dallas,Gold,Active
0d454172,Customer_4455,31,Female,Divorced,<40K,California,Dallas,Gold,Active
3837ff33,Customer_4456,33,Male,Divorced,>100K,New York,Los Angeles,Bronze,Active
addaece2,Customer_4457,41,Female,Married,<40K,Florida,Houston,Gold,Inactive
53294e98,Customer_4458,20,Female,Single,60K-80K,California,Chicago,Silver,Inactive
144ccb28,Customer_4459,53,Male,Divorced,80K-100K,Florida,Los Angeles,Gold,Active
136c3f24,Customer_4460,31,Male,Married,>100K,California,Miami,Bronze,Inactive
38c8adb5,Customer_4461,42,Male,Married,>100K,Illinois,Chicago,Gold,Inactive
94c9665b,Customer_4462,68,Male,Divorced,60K-80K,New York,Miami,Bronze,Inactive
4bec127e,Customer_4463,71,Female,Married,80K-100K,California,Los Angeles,Gold,Active
52692729,Customer_4464,51,Male,Divorced,60K-80K,New York,Chicago,Silver,Active
bb5c2fd4,Customer_4465,49,Female,Single,60K-80K,California,Houston,Gold,Inactive
3b515361,Customer_4466,65,Male,Divorced,80K-100K,Texas,Miami,Silver,Inactive
962201ba,Customer_4467,62,Male,Single,80K-100K,Illinois,Miami,Silver,Inactive
e456b6af,Customer_4468,48,Female,Married,80K-100K,Texas,Chicago,Gold,Inactive
2e0c7000,Customer_4469,69,Female,Married,<40K,Florida,Houston,Gold,Active
f68b3847,Customer_4470,47,Female,Married,>100K,Florida,Dallas,Gold,Active
9ebe12c1,Customer_4471,24,Female,Divorced,60K-80K,New York,Miami,Gold,Inactive
aa49fc99,Customer_4472,26,Male,Married,80K-100K,Illinois,Dallas,Silver,Active
4cef06ae,Customer_4473,74,Male,Single,<40K,California,Miami,Silver,Inactive
51161eb2,Customer_4474,25,Female,Single,<40K,Florida,Los Angeles,Gold,Inactive
e386012c,Customer_4475,71,Male,Married,60K-80K,California,Houston,Silver,Active
9de4cef9,Customer_4476,62,Male,Divorced,80K-100K,Illinois,Dallas,Bronze,Inactive
12780025,Customer_4477,44,Female,Married,60K-80K,Illinois,Chicago,Gold,Inactive
c501b392,Customer_4478,72,Male,Married,>100K,Florida,Miami,Silver,Inactive
9cb18dec,Customer_4479,23,Male,Single,60K-80K,Texas,Dallas,Gold,Inactive
fcaf1717,Customer_4480,36,Female,Married,80K-100K,Texas,Los Angeles,Silver,Inactive
8080d9c7,Customer_4481,69,Male,Single,>100K,Texas,Houston,Gold,Inactive
1ec35e2d,Customer_4482,64,Male,Single,80K-100K,Illinois,Chicago,Silver,Inactive
a150a413,Customer_4483,19,Male,Single,<40K,Texas,Los Angeles,Bronze,Inactive
d1210c44,Customer_4484,32,Female,Divorced,60K-80K,New York,Chicago,Bronze,Inactive
f9be3ddc,Customer_4485,29,Male,Divorced,80K-100K,Florida,Los Angeles,Silver,Active
6a292019,Customer_4486,25,Female,Divorced,60K-80K,Florida,Chicago,Bronze,Inactive
b7a06901,Customer_4487,40,Female,Single,80K-100K,Illinois,Los Angeles,Gold,Inactive
0ec1eec5,Customer_4488,45,Male,Divorced,>100K,Illinois,Miami,Bronze,Inactive
d0486383,Customer_4489,49,Female,Married,40K-60K,Texas,Los Angeles,Gold,Active
ae094645,Customer_4490,20,Female,Divorced,>100K,Florida,Chicago,Bronze,Inactive
8004aefd,Customer_4491,29,Male,Single,40K-60K,Illinois,Dallas,Gold,Active
9fbe72e3,Customer_4492,53,Male,Married,40K-60K,Texas,Houston,Bronze,Active
83b3c809,Customer_4493,31,Male,Married,>100K,New York,Chicago,Bronze,Inactive
eca35727,Customer_4494,37,Female,Divorced,40K-60K,California,Dallas,Bronze,Active
5565b09e,Customer_4495,35,Male,Divorced,60K-80K,New York,Houston,Bronze,Inactive
53e41763,Customer_4496,35,Female,Single,80K-100K,Florida,Dallas,Gold,Active
dd48fa35,Customer_4497,71,Male,Married,40K-60K,California,Los Angeles,Silver,Inactive
e3d60e56,Customer_4498,69,Male,Single,60K-80K,New York,Los Angeles,Gold,Inactive
d2a3d87c,Customer_4499,54,Male,Single,>100K,Illinois,Dallas,Bronze,Active
0652f62b,Customer_4500,54,Male,Married,>100K,California,Houston,Bronze,Inactive
c957196f,Customer_4501,63,Male,Single,60K-80K,California,Los Angeles,Silver,Inactive
9a9e06f2,Customer_4502,41,Male,Married,<40K,California,Miami,Gold,Active
